tau,r,phi,X,Y,H
0.0,500.0,0.0,500.0,0.0,5.989188149884992e-17
0.0048973469026807855,499.9951031308619,1.371427689097204e-07,499.99510313085716,6.85707128846674e-05,-1.7968972975399855e-16
0.05387081592948864,499.94613443999447,1.5087182278544212e-06,499.94613443942546,0.0007542778459746905,-5.994355022299788e-17
0.5436055061975672,499.4564475827565,1.5239265883546584e-05,499.4564475247608,0.00761134960167067,-6.041557290602921e-17
1.0436055061975673,498.9564965150949,2.928542482854973e-05,498.9564963011333,0.014612152969320695,-0.0
1.5436055061975673,498.45654554540954,4.3359761941225984e-05,498.4565450768432,0.021612957146122515,-6.139244993144815e-17
2.0436055061975673,497.9565946739949,5.746236209400501e-05,497.95659385188776,0.02861376213450804,-6.188754307034671e-17
2.5436055061975673,497.4566439011468,7.159331050048352e-05,497.45664262626434,0.03561456793691891,-2.4954852938988117e-16
3.0436055061975673,496.956693227162,8.57526927171412e-05,496.95669139997045,0.042615374555806565,6.289126317565143e-17
3.5436055061975673,496.4567426523388,9.99405946450669e-05,496.45674017300337,0.04961618199363227,-1.267999629455571e-16
4.043605506197567,495.9567921769763,0.00011415710253169534,495.95678894536053,0.05661699025286717,1.9174000100378802e-16
4.543605506197567,495.45684180137516,0.0001284023029725543,495.45683771703915,0.06361779933599236,1.288627334151708e-16
5.043605506197567,494.9568915258371,0.00014267628291302238,494.95688648803673,0.07061860924549891,-0.0
5.543605506197567,494.4569413506649,0.00015697912965009748,494.45693525835037,0.07761941998388792,2.6192666292487877e-16
6.043605506197567,493.9569912761629,0.00017131093083417594,493.95698402797757,0.08462023155367061,-6.601402825226394e-17
6.543605506197567,493.45704130263647,0.00018567177447084256,493.45703279691554,0.09162104395736827,6.655126470495802e-17
7.043605506197567,492.95709143039215,0.00020006174892267146,492.9570815651615,0.09862185719751242,-2.0128027415678252e-16
7.543605506197567,492.4571416597379,0.00021448094291103792,492.4571303327128,0.10562267127664482,-2.705622339209989e-16
8.043605506197567,491.9571919909828,0.0002289294455179413,491.95717909956664,0.11262348619731749,6.819271673826725e-17
8.543605506197567,491.45724242443725,0.0002434073461878391,491.45722786572026,0.11962430196209287,-6.874995081249102e-17
9.043605506197567,490.95729296041293,0.000257914734729492,490.95727663117094,0.1266251185735437,-2.772492503983829e-16
9.543605506197567,490.45734359922267,0.00027245170131782065,490.45732539591575,0.13362593603425318,-3.493992729025395e-16
10.043605506197567,489.9573943411807,0.0002870183364957733,489.957374159952,0.14062675434681504,-4.931684087931201e-16
10.543605506197567,489.45744518660246,0.00030161473117620516,489.45742292327685,0.14762757351383363,-2.841227680476472e-16
11.043605506197567,488.9574961358047,0.0003162409766437694,488.9574716858874,0.15462839353792376,-5.0129866787448e-16
11.543605506197567,488.4575471891055,0.00033089716455681937,488.4575204477809,0.16162921442171096,-3.610144745724899e-16
12.043605506197567,487.9575983468242,0.0003455833869493229,487.9575692089544,0.1686300361678316,-5.09580022247431e-16
12.543605506197567,487.4576496092815,0.00036029973623278813,487.4576179694051,0.17563085877893259,-2.9358761965544468e-16
13.043605506197567,486.95770097679923,0.0003750463051982014,486.95766672913,0.18263168225767185,-5.180155982911222e-16
13.543605506197567,486.45775244970076,0.0003898231870179768,486.45771548812627,0.18963250660671807,-3.730658684870473e-16
14.043605506197567,485.9578040283107,0.0004046304752479182,485.95776424639087,0.19663333182875098,-6.018383927870192e-16
14.543605506197567,485.45785571295505,0.00041946826382919275,485.4578130039211,0.20363415792646122,-6.068173061196894e-16
