tau,r,phi,X,Y,H
0.0,500.0,0.0,500.0,0.0,6.014334084704952e-17
0.00489324266308793,499.99510722756634,1.3714071501588483e-07,499.9951072275616,6.856968650963224e-05,3.0074023381381686e-16
0.05382566929396723,499.9461795037366,1.508695463190776e-06,499.94617950316757,0.0007542665328565625,3.0097564358791586e-16
0.5431499356027603,499.4569023162057,1.5239018798661254e-05,499.4569022582118,0.007611233123223186,4.246776541841919e-16
1.0431499356027603,498.95695051765904,2.9296709220431307e-05,498.9569503035324,0.014617796690737919,1.8346797883147722e-16
1.5431499356027603,498.4569988159752,4.338259223327598e-05,498.4569983469149,0.021624356718672962,6.164816708517341e-17
2.0431499356027603,497.95704721144546,5.749675276783689e-05,497.95704638835315,0.028630913216743516,1.8643440972923412e-16
2.5431499356027603,497.4570957043622,7.163927609621522e-05,497.45709442784107,0.03563746619470314,3.758756785101321e-16
3.0431499356027603,496.9571442950191,8.581024783368942e-05,496.9571424653723,0.04264401566234399,5.0521313689289995e-16
3.5431499356027603,496.45719298371097,0.00010000975394044316,496.4571905009407,0.04965056162949696,3.819716179758607e-16
4.04314993560276,495.9572417707338,0.00011423788072330383,495.95723853454007,0.05665710410603187,4.492381291293277e-16
4.54314993560276,495.45729065638477,0.00012849471483749157,495.45728656616393,0.06366364310185775,5.175720554405399e-16
5.04314993560276,494.9573396409623,0.00014278034328837883,494.95733459580606,0.07067017862692293,5.869879011989687e-16
5.54314993560276,494.4573887247659,0.00015709485343326065,494.45738262346015,0.07767671069121532,5.26000292998375e-16
6.04314993560276,493.95743790809644,0.0001714383329831357,493.9574306491197,0.08468323930476251,1.9885209510286986e-16
6.54314993560276,493.45748719125595,0.00018581087000449806,493.4574786727785,0.09168976447763215,2.6729164925161417e-16
7.04314993560276,492.95753657454765,0.0002002125529211401,492.95752669442993,0.09869628621993193,2.694669127386e-16
7.54314993560276,492.45758605827604,0.00021464347051596607,492.45757471406756,0.10570280454180997,2.0374658879257525e-16
8.04314993560276,491.95763564274677,0.000229103711932817,491.957622731685,0.11270931945345487,2.0540810219098994e-16
8.54314993560276,491.45768532826685,0.00024359336667830665,491.4576707472756,0.11971583096509611,3.4514146499791653e-16
9.04314993560276,490.95773511514443,0.00025811252462366847,490.9577187608329,0.126722339087004,1.3918471679971816e-16
9.54314993560276,490.45778500368897,0.0002726612760066142,490.4577667723502,0.13372884382949013,2.1048484853265108e-16
10.04314993560276,489.9578349942112,0.00028723971143320375,489.9578147818211,0.14073534520290745,2.1220835851418342e-16
10.54314993560276,489.45788508702316,0.00030184792187972626,489.45786278923885,0.1477418432176505,-0.0
11.04314993560276,488.957935282438,0.00031648599869459315,488.95791079459667,0.15474833788415565,1.4380215700274e-16
11.54314993560276,488.45798558077024,0.00033115403360024244,488.45795879788795,0.16175482921290127,-0.0
12.04314993560276,487.95803598233584,0.0003458521186950549,487.958006799106,0.16876131721440804,7.308767289261432e-17
12.54314993560276,487.4580864874518,0.00036058034645528194,487.458054798244,0.17576780189923896,5.158245595717343e-16
13.04314993560276,486.9581370964366,0.0003753388097369857,486.9581027952952,0.18277428327799988,2.9718540054179957e-16
13.54314993560276,486.4581878096099,0.0003901276017779905,486.45815079025283,0.18978076136133937,2.996364497566383e-16
14.04314993560276,485.9582386272928,0.0004049468161998468,485.9581987831099,0.19678723615994925,2.265827036658643e-16
14.54314993560276,485.45828954980766,0.0004197965470098072,485.4582467738596,0.20379370768456462,2.284553259807611e-16
