tau,r,phi,X,Y,H
0.0,500.0,0.0,500.0,0.0,-1.1978331075564219e-16
0.004897346989402643,499.9951031219627,1.3720440529468287e-07,499.995103121958,6.860153077410231e-05,5.989635045000547e-17
0.05387081688342907,499.9461343420944,1.5093963278270589e-06,499.94613434152495,0.0007546168592870041,1.198866479039574e-16
0.5436055158236933,499.4564465939189,1.5246118607693631e-05,499.45644653587107,0.007614772223853086,-0.0
1.0436055158236934,498.9564946237517,2.9298600141441842e-05,498.9564944095976,0.014618726821865305,1.218031579320169e-16
1.5436055158236934,498.4565427497912,4.337927890008788e-05,498.4565422808029,0.02162268538073531,2.4556887784176903e-16
2.0436055158236934,497.95659097232664,5.748823983272045e-05,497.95659014947887,0.028626647912332968,1.2377462234307517e-16
2.5436055158236934,497.45663929164857,7.162556822998115e-05,497.45663801561705,0.035630614428575604,6.238689901311218e-17
3.0436055158236934,496.95668770804866,8.57913497257827e-05,496.9566858792094,0.042634584941428244,1.8867308519395844e-16
3.5436055158236934,496.4567362218197,9.998567029903741e-05,496.4567337402474,0.049638559462903825,-0.0
4.043605515823693,495.95678483325577,0.0001142086162753964,495.95678159872284,0.05664253800506347,-0.0
4.543605515823693,495.456833542652,0.00012846027432899902,495.45682945462727,0.06364652058001669,-0.0
5.043605515823693,494.95688235030485,0.0001427407314842332,494.9568773079523,0.07065050719992169,3.8972332459938773e-16
5.543605515823693,494.4569312565119,0.00015705007511750607,494.4569251586895,0.07765449787698557,-0.0
6.043605515823693,493.9569802615719,0.00017138839295902583,493.95697300683037,0.08465849262346455,-6.601378465123631e-17
6.543605515823693,493.4570293657849,0.00018575577309459397,493.4570208523664,0.09166249145166426,-6.655101960603423e-17
7.043605515823693,492.95707856945205,0.00020015230396740877,492.95706869528897,0.09866649437393993,6.709317811427868e-17
7.543605515823693,492.45712787287584,0.00021457807437987958,492.4571165355894,0.10567050140269679,6.764031036204227e-17
8.043605515823693,491.95717727635997,0.00022903317349545218,491.95716437325933,0.11267451255039011,2.727698683946538e-16
8.543605515823693,491.4572267802093,0.00024351769084044543,491.45721220828983,0.11967852782952562,1.3749939928730066e-16
9.043605515823693,490.95727638472994,0.00025803171630589886,490.9572600406723,0.12668254725265968,-0.0
9.543605515823693,490.4573260902293,0.0002725753401494319,490.4573078703979,0.13368657083239951,-6.987960032966466e-17
10.043605515823693,489.957375897016,0.0002871486529971142,489.9573556974579,0.1406905985814036,-7.045237402397886e-17
10.543605515823693,489.45742580539996,0.0003017517458453477,489.4574035218435,0.1476946305123818,-0.0
11.043605515823693,488.95747581569236,0.00031638471006275974,488.95745134354576,0.15469866663809567,-0.0
11.543605515823693,488.4575259282056,0.00033104763739210866,488.4574991625558,0.16170270697135872,-2.1660790321663607e-16
12.043605515823693,487.95757614325345,0.0003457406199522001,487.95754697886474,0.16870675152503672,-2.9118753576910946e-16
12.543605515823693,487.4576264611508,0.0003604637502398159,487.45759479246345,0.17571080031204778,-1.4679328245769582e-16
13.043605515823693,486.95767688221406,0.0003752171211316544,486.95764260334306,0.18271485334536294,-7.400196304252752e-17
13.543605515823693,486.45772740676074,0.000390000825886283,486.45769041149435,0.18971891063800617,-0.0
14.043605515823693,485.95777803510975,0.00040481495814610253,485.95773821690835,0.19672297220305474,-7.522953059065428e-17
14.543605515823693,485.4578287675813,0.00041965961193932394,485.45778601957585,0.20372703805363945,-7.585189313407368e-17
15.043605515823693,484.9578796044969,0.0004345348816819572,484.9578338194876,0.210731108202945,-7.648005383884724e-17
15.543605515823693,484.4579305461794,0.0004494408621798123,484.45788161663444,0.21773518266421016,7.711407278558154e-17
16.043605515823693,483.957981592953,0.0004643776486305131,483.95792941100717,0.22473926145072814,-1.5550802148077827e-16
16.543605515823693,483.4580327451432,0.0004793453366255231,483.4579772025964,0.23174334457584683,-7.839992916342937e-17
17.043605515823693,482.95808400307686,0.0004943440221521842,482.95802499139273,0.238747432052969,-3.16207560870261e-16
17.543605515823693,482.4581353670822,0.0005093738015957682,482.45807277738686,0.24575152389555263,7.970995677713683e-17
18.043605515823693,481.9581868374888,0.0005244347717415405,481.95812056056934,0.25275562011711133,-0.0
18.543605515823693,481.45823841462766,0.0005395270297768375,481.4581683409307,0.25975972073121456,-0.0
19.043605515823693,480.95829009883096,0.0005546506732931562,480.9582161184613,0.26676382575148766,-2.45164287274833e-16
19.543605515823693,480.4583418904325,0.0005698058002882573,480.4582638931517,0.27376793519161247,-0.0
20.043605515823693,479.95839378976734,0.0005849925091682811,479.95831166499227,0.28077204906532766,-0.0
20.543605515823693,479.458445797172,0.0006002108987498771,479.4583594339733,0.28777616738642864,-8.379018462430441e-17
21.043605515823693,478.9584979129842,0.0006154610682623467,478.9584072000852,0.2947802901687681,-2.534784355970723e-16
21.543605515823693,478.45855013754345,0.000630743117349799,478.45845496331816,0.30178441742625645,-1.7040414862653167e-16
22.043605515823693,477.9586024711904,0.0006460571460733204,477.95850272366255,0.3087885491728619,-0.0
22.543605515823693,477.4586549142671,0.0006614032549131587,477.45855048110826,0.3157926854226108,-2.599223532106936e-16
23.043605515823693,476.95870746711716,0.0006767815447709188,476.9585982356457,0.32279682618958794,-0.0
23.543605515823693,476.45876013008564,0.0006921921169717747,476.45864598726473,0.32980097148793697,-8.810688217001371e-17
24.043605515823693,475.9588129035189,0.0007076350732666936,475.9586937359556,0.33680512133186047,-8.88503823124541e-17
24.543605515823693,475.4588657877649,0.0007231105158346747,475.4587414817081,0.3438092757356206,-8.960094811324412e-17
25.043605515823693,474.95891878317303,0.0007386185472850026,474.9587892245124,0.350813434713539,-1.807173085136006e-16
25.543605515823693,474.4589718900941,0.0007541592706595142,474.4588369643582,0.3578175982799975,-1.8224715259359423e-16
26.043605515823693,473.95902510888044,0.0007697327894348803,473.95888470123555,0.36482176644943826,-9.189579066721587e-17
26.543605515823693,473.45907843988584,0.0007853392075249013,473.4589324351341,0.37182593923636387,-0.0
27.043605515823693,472.95913188346566,0.0008009786292828182,472.9589801660438,0.37883011665533817,-1.8692481320827485e-16
27.543605515823693,472.45918543997664,0.0008166511595036376,472.45902789395416,0.3858342987209861,-1.88513931083438e-16
28.043605515823693,471.9592391097771,0.0008323569034264717,471.959075618855,0.3928384854479942,-2.851773947251913e-16
28.543605515823693,471.45929289322686,0.0008480959667368932,471.4591233407359,0.3998426768511109,-2.876069571324755e-16
29.043605515823693,470.9593467906873,0.0008638684555693053,470.9591710595864,0.4068468729451471,-9.668660990553284e-17
29.543605515823693,470.45940080252126,0.0008796744765093266,470.45921877539615,0.413851073744976,-3.9004834831102725e-16
30.043605515823693,469.9594549290932,0.0008955141365961912,469.9592664881546,0.4208552792655339,-2.9503650336131797e-16
30.543605515823693,469.45950917076914,0.0009113875433251647,469.45931419785114,0.4278594895218204,-2.9756081074019603e-16
31.043605515823693,468.95956352791654,0.0009272948046499747,468.9593619044751,0.43486370452889844,-5.001824016800346e-16
31.543605515823693,468.4596180009045,0.0009432360289852576,468.45940960801596,0.44186792430189503,-2.017884365600886e-16
32.04360551582369,467.95967259010376,0.0009592113252090209,467.9594573084629,0.4488721488560015,-4.0704095465093214e-16
32.54360551582369,467.4597272958865,0.0009752208026651212,467.45950500580517,0.4558763782064736,-5.131731521997624e-16
33.04360551582369,466.95978211862666,0.000991264571165758,466.959552700032,0.4628806123686322,-3.1055245085891983e-16
33.54360551582369,466.45983705869963,0.0010073427409939845,466.45960039113254,0.46988485135786334,-3.1322666782613494e-16
34.04360551582369,465.9598921164825,0.0010234554229062328,465.95964807909587,0.4768890951896187,-4.2123575824069626e-16
34.54360551582369,465.4599472923539,0.0010396027281348566,465.45969576391104,0.483893343879416,-5.310886386021437e-16
35.04360551582369,464.96000258669415,0.0010557847683906906,464.95974344556697,0.4908975974428394,-6.428120886606373e-16
35.54360551582369,464.4600579998852,0.0010720016558656252,464.45979112405263,0.4979018558955395,-4.3224758482039734e-16
36.04360551582369,463.96011353231063,0.0010882535032351991,463.95983879935693,0.5049061192532341,-3.2699240585339527e-16
36.54360551582369,463.46016918435566,0.0011045404236612077,463.45988647146874,0.5119103875317084,-4.3976865244746097e-16
37.04360551582369,462.9602249564072,0.0011208625307943289,462.9599341403768,0.5189146607468152,-4.435843144688584e-16
37.54360551582369,462.4602808488538,0.0011372199387767663,462.45998180606983,0.5259189389144759,-1.6778897286781253e-16
38.04360551582369,461.96033686208574,0.0011536127622449083,461.9600294685365,0.53292322205068,-2.8207993576015776e-16
38.54360551582369,461.46039299649493,0.001170041116332006,461.46007712776554,0.5399275101714859,-2.845353957861912e-16
39.04360551582369,460.960449252475,0.0011865051166708674,460.96012478374536,0.5469318032930213,-4.0182089858916026e-16
39.54360551582369,460.4605056304212,0.00120300487939657,460.4601724364646,0.5539361014314835,-6.948451045828978e-16
40.04360551582369,459.9605621307307,0.00121954052114919,459.9602200859116,0.5609404046031399,-2.3363780756725674e-16
40.54360551582369,459.46061875380224,0.001236112159076551,459.46026773207495,0.567944712824328,-5.302810692732093e-16
41.04360551582369,458.96067550003636,0.0012527199108369883,458.9603153749429,0.5749490261114566,-5.349223248919212e-16
41.54360551582369,458.4607323698353,0.0012693638946021338,458.4603630145038,0.581953344481005,-4.796527373298521e-16
42.04360551582369,457.960789363603,0.0012860442290597177,457.9604106507458,0.5889576679495241,-3.0241254704247133e-16
42.54360551582369,457.4608464817453,0.001302761033416388,457.46045828365715,0.5959619965336371,-4.881089760707729e-16
43.04360551582369,456.9609037246697,0.001319514427400551,456.960505913226,0.6029663302500393,-6.154998705421119e-16
43.54360551582369,456.4609610927856,0.0013363045312652273,456.46055353944047,0.6099706691154986,-4.967332985780293e-16
44.04360551582369,455.9610185865041,0.0013531314657909287,455.96060116228847,0.6169750131468561,-5.63748356614593e-16
44.54360551582369,455.4610762062381,0.0013699953522885535,455.46064878175804,0.6239793623610262,-5.687206033108175e-16
45.04360551582369,454.9611339524023,0.001386896312602301,454.9606963978371,0.6309837167749976,-5.737422401356223e-16
