tau,r,phi,X,Y,H
0.0,500.0,0.0,500.0,0.0,-2.397678270751358e-16
0.004896527182218229,499.9951039472408,1.3716098178536098e-07,499.9951039472361,6.857981934527695e-05,-2.3978661605633284e-16
0.05386179900440052,499.94614342015944,1.5089185706841001e-06,499.94614341959027,0.0007543780201482888,-2.9996824625371676e-16
0.5435145172262233,499.4565382004607,1.5241287644962615e-05,499.45653814244963,0.007612360764575759,-1.8139766479789608e-16
1.0435145172262232,498.95658679881836,2.9291660522935963e-05,498.9565865847656,0.014615266954103832,-2.4380970679775633e-16
1.5435145172262232,498.456635494572,4.3370221237410444e-05,498.4566350257795,0.021618174551877634,-1.8433012221768382e-16
2.0435145172262232,497.95668428801457,5.747705469970534e-05,497.9566834654868,0.028621083565147292,-5.574489734101673e-16
2.5435145172262232,497.45673317944005,7.161224616250271e-05,497.45673190388294,0.03562399400119198,-2.497546955320544e-16
3.0435145172262232,496.95678216914365,8.577588122156445e-05,496.95678034096346,0.04262690586732009,-2.5177246672763496e-16
3.5435145172262232,496.4568312574218,9.99680458174597e-05,496.4568287767238,0.049629819170869297,-2.538085966224596e-16
4.043514517226223,495.9568804445721,0.00011418882623730272,495.9568772111594,0.056632733919206764,-2.558632710042408e-16
4.543514517226223,495.4569297308933,0.00012843830911650134,495.45692564426565,0.0636356501197293,-1.9345250829821846e-16
5.043514517226223,494.95697911668543,0.00014271658144051589,494.95697407603797,0.07063856777986349,-2.6002900675604795e-16
5.543514517226223,494.45702860224975,0.00015702373054662892,494.45702250647173,0.07764148690706585,-6.553511253848265e-17
6.043514517226223,493.9570781878886,0.0001713598441257256,493.95707093556234,0.08464440750882293,-3.964068032188056e-16
6.543514517226223,493.4571278739057,0.00018572501022408487,493.457119363305,0.09164732959265155,-4.662375534708137e-16
7.043514517226223,492.95717766060585,0.00020011931724518177,492.9571677896952,0.0986502531660989,-2.6859141968876694e-16
7.543514517226223,492.4572275482953,0.00021454285395150033,492.4572162147281,0.10565317823674274,-4.738672481445765e-16
8.043514517226223,491.9572775372813,0.00022899570946635788,491.95726463839895,0.11265610481219142,-3.41239071370224e-16
8.543514517226223,491.4573276278725,0.00024347797327574025,491.457313060703,0.11965903290008421,-4.1283231355608426e-16
9.043514517226223,490.9573778203787,0.0002579897352301484,490.95736148163553,0.12666196250809142,-4.85576609249535e-16
9.543514517226223,490.45742811511116,0.00027253108554645605,490.4574099011918,0.13366489364391446,-3.49679855518038e-16
10.043514517226223,489.9574785123822,0.00028710211480977905,489.9574583193668,0.14066782631528602,-4.23054545333027e-16
10.543514517226223,489.4575290125054,0.00030170291397535584,489.45750673615584,0.1476707605299703,-3.554375004125658e-16
11.043514517226223,488.95757961579585,0.00031633357437043974,488.95755515155406,0.15467369629576322,-2.866850119283296e-16
11.543514517226223,488.4576303225697,0.00033099418769620264,488.45760356555644,0.16167663362049234,-2.8904161799497823e-16
12.043514517226223,487.9576811331445,0.00034568484602965054,487.9576519781582,0.16867957251201737,-2.914200406600986e-16
12.543514517226223,487.45773204783904,0.0003604056418255509,487.4577003893543,0.17568251297822998,-3.6727563071225637e-16
13.043514517226223,486.95778306697355,0.0003751566679183715,486.95774879913984,0.18268545502705422,-3.703040461466825e-16
13.543514517226223,486.4578341908694,0.00038993801752423195,486.4577972075099,0.1896883986664465,-1.4934423373732178e-16
14.043514517226223,485.9578854198494,0.0004047497842428665,485.95784561445936,0.19669134390439597,-3.764455357803174e-16
14.543514517226223,485.4579367542376,0.0004195920620595994,485.45789401998326,0.20369429074892448,-3.036473553917597e-16
15.043514517226223,484.9579881943595,0.0004344649453473326,484.95794242407646,0.2106972392080869,-2.2962111410894805e-16
15.543514517226223,484.4580397405418,0.00044936852886854516,484.4579908267341,0.21770018928997112,-3.0869905929532563e-16
16.04351451722622,483.9580913931126,0.0004643029077773057,483.9580392279508,0.22470314100269842,-3.890753999941805e-16
16.54351451722622,483.4581431524015,0.0004792681776212971,483.4580876277216,0.23170609435442352,-3.138455135090674e-16
17.04351451722622,482.9581950187392,0.0004942644343438536,482.95813602604136,0.23870904935333484,-3.9556861072319606e-16
17.54351451722622,482.458246992458,0.0005092917742860109,482.4581844229049,0.2457120060076544,-2.3931652259447013e-16
18.04351451722622,481.9582990738914,0.0005243502941885684,481.95823281830695,0.25271496432563845,-3.2174719262242245e-16
18.54351451722622,481.4583512633744,0.0005394400911941654,481.45828121224235,0.2597179243155774,-3.2443063345747885e-16
19.04351451722622,480.9584035612434,0.0005545612628493688,480.9583296047058,0.26672088598579574,-5.724937393739783e-16
19.54351451722622,480.45845596783613,0.0005697139071067752,480.4583779956922,0.27372384934465266,-4.12341743141587e-16
20.04351451722622,479.9585084834917,0.0005848981223271255,479.95842638519605,0.2807268144005422,-4.989498666547045e-16
20.54351451722622,479.4585611085507,0.0006001140072814322,479.4584747732122,0.28772978116189296,-5.031286482682108e-16
21.04351451722622,478.9586138433552,0.0006153616611531212,478.95852315973514,0.2947327496371688,-6.76462460560121e-16
21.54351451722622,478.45866668824846,0.0006306411835401861,478.4585715447596,0.3017357198348687,-5.96872350244262e-16
22.04351451722622,477.9587196435754,0.0006459526744573565,477.95861992828014,0.3087386917635272,-5.159031452267345e-16
22.54351451722622,477.45877270968236,0.0006612962343382794,477.4586683102914,0.31574166543171434,-5.20242089329116e-16
23.04351451722622,476.958825886917,0.0006766719640377152,476.9587166907878,0.322744640848036,-5.246221319864761e-16
23.54351451722622,476.45887917562857,0.0006920799648337466,476.45876506976407,0.32974761802113406,-5.290437062008964e-16
24.04351451722622,475.9589325761677,0.000707520338430002,475.9588134472146,0.33675059695968645,-6.224251249975855e-16
24.54351451722622,475.45898608888655,0.0007229931869578926,475.4588618231338,0.3437535776724077,-5.380132064902464e-16
25.04351451722622,474.9590397141387,0.0007384986129788639,474.9589101975163,0.3507565601680486,-4.521350199517915e-16
25.54351451722622,474.4590934522793,0.0007540367194866611,474.4589585703563,0.357759544455397,-6.383465151408175e-16
26.04351451722622,473.9591473036649,0.0007696076099096094,473.95900694164834,0.3647625305432773,-6.437550710890262e-16
26.54351451722622,473.4592012686536,0.000785211388112908,473.4590553113867,0.37176551844055133,-7.419602711370761e-16
27.04351451722622,472.95925534760505,0.0008008481584009391,472.9591036795658,0.3787685081561182,-5.611950526270358e-16
27.54351451722622,472.4593095408804,0.0008165180255195919,472.45915204618,0.38577149969891444,-4.71637569814939e-16
28.04351451722622,471.9593638488422,0.0008322210946586003,471.95920041122343,0.39277449307791434,-4.756506478209348e-16
28.54351451722622,471.4594182718547,0.0008479574714538965,471.4592487746905,0.3997774883021301,-4.797021830476077e-16
29.04351451722622,470.95947281028367,0.0008637272619899794,470.95929713657534,0.4067804853806122,-6.773096195872102e-16
29.54351451722622,470.4595274644964,0.0008795305728022976,470.4593454968722,0.4137834843224491,-7.806756314759205e-16
30.04351451722622,469.95958223486167,0.0008953675108796477,469.9593938555752,0.4207864851367681,-6.889283175822745e-16
30.54351451722622,469.45963712174995,0.000911238183666589,469.45944221267854,0.427789487832735,-7.940818675117388e-16
31.04351451722622,468.9596921255332,0.0009271426990658719,468.9594905681763,0.4347924924195547,-7.007717283747808e-16
31.54351451722622,468.45974724658504,0.0009430811654408831,468.4595389220626,0.44179549890647124,-4.038738336794252e-16
32.04351451722622,467.9598024852806,0.0009590536916181065,467.9595872743315,0.4487985073027678,-5.091747795687087e-16
32.54351451722622,467.45985784199667,0.0009750603868895986,467.459635624977,0.4558015176177673,-4.108393135141569e-16
33.04351451722622,466.95991331711167,0.0009911013610154815,466.95968397399315,0.4628045298608325,-6.215589951167846e-16
33.54351451722622,466.45996891100555,0.0010071767242264508,466.4597323213739,0.46980754404136593,-3.134551783230158e-16
34.04351451722622,465.96002462405994,0.0010232865872263001,465.95978066711325,0.4768105601688103,-4.2154240530949035e-16
34.54351451722622,465.46008045665815,0.0010394310611944616,465.45982901120493,0.4838135782526491,-4.2517953915921905e-16
35.04351451722622,464.96013640918505,0.0010556102577885629,464.9598773536431,0.490816598302406,-4.288520168562945e-16
35.54351451722622,464.46019248202725,0.001071824289147001,464.4599256944214,0.4978196203276457,-7.569803857573073e-16
36.04351451722622,463.960248675573,0.0010880732678915318,463.9599740335337,0.5048226443379742,-4.3630453646783924e-16
36.54351451722622,463.46030499021214,0.001104357307129878,463.4600223709739,0.5118256703430382,-4.4008535614717323e-16
37.04351451722622,462.96036142633625,0.0011206765204583521,462.9600707067356,0.5188286983525262,-4.4390307532263303e-16
37.54351451722622,462.4604179843387,0.0011370310219644976,462.46011904081274,0.5258317283761689,-4.477580945731711e-16
38.04351451722622,461.9604746646143,0.0011534209262297472,461.96016737319883,0.5328347604237381,-4.516508192664556e-16
38.54351451722622,461.46053146755986,0.0011698463483320973,461.46021570388757,0.5398377945050485,-5.694770745267348e-16
39.04351451722622,460.96058839357374,0.0011863074038488016,460.96026403287266,0.5468408306299567,-4.595510307715052e-16
39.54351451722622,460.4606454430561,0.0012028042088590807,460.46031236014767,0.5538438688083622,-1.7383475731098186e-16
40.04351451722622,459.9607026164087,0.0012193368799468503,459.96036068570623,0.5608469090502073,-3.5070528821351763e-16
40.54351451722622,459.46075991403524,0.001235905534203467,459.4604090095418,0.5678499513654776,-3.537709165534832e-16
41.04351451722622,458.96081733634105,0.0012525102892304916,458.960457331648,0.5748529957642013,-2.3791115081672273e-16
41.54351451722622,458.4608748837333,0.0012691512631424708,458.46050565201824,0.5818560422564515,-2.999942064546692e-16
42.04351451722622,457.96093255662083,0.0012858285745697372,457.96055397064595,0.5888590908523436,-4.2367525155449176e-16
42.54351451722622,457.46099035541437,0.0013025423426612282,457.46060228752464,0.5958621415620381,-4.884514245121105e-16
43.04351451722622,456.96104828052637,0.001319292687087322,456.96065060264755,0.6028651943957393,-3.695584486763942e-16
43.54351451722622,456.4611063323711,0.0013360797280426934,456.46069891600814,0.6098682493636961,-6.213503387892851e-16
44.04351451722622,455.96116451136476,0.001352903586249188,455.9607472275997,0.6168713064762025,-4.387765470135172e-16
44.54351451722622,455.46122281792515,0.001369764382958715,455.46079553741555,0.6238743657435969,-3.161756196281109e-16
45.04351451722622,454.9612812524721,0.0013866622399561599,454.96084384544884,0.6308774271762635,-2.551734960122738e-16
45.54351451722622,454.46133981542715,0.001403597279562316,454.46089215169286,0.6378804907846318,-3.217858737207208e-16
46.04351451722622,453.9613985072138,0.0014205696246368344,453.9609404561408,0.644883556579177,-3.895595252368932e-16
46.54351451722622,453.4614573282573,0.0014375793985811956,453.4609887587858,0.6518866245704201,-2.6200669810968387e-16
47.04351451722622,452.9615162789849,0.001454626725341698,452.9610370596209,0.6588896947689289,-3.304124930197489e-16
47.54351451722622,452.46157535982564,0.0014717117294124691,452.4610853586392,0.6658927671853174,-1.333382468655957e-16
48.04351451722622,451.96163457121054,0.0014888345358384943,451.9611336558338,0.6728958418302463,-4.708312941896815e-16
48.54351451722622,451.4616939135724,0.0015059952702186673,451.4611819511977,0.6798989187144234,-4.071602034157396e-16
49.04351451722622,450.96175338734605,0.00152319405870886,450.9612302447239,0.6869019978486037,-3.42322254013059e-16
49.54351451722622,450.4618129929682,0.0015404310280250138,450.4612785364052,0.6939050792435902,-4.835245169591213e-16
50.04351451722622,449.9618727308775,0.0015577063054462497,449.96132682623465,0.7009081629102332,-5.575323370896801e-16
50.54351451722622,449.46193260151455,0.0015750200188180013,449.46137511420505,0.7079112488594309,-4.218861163146985e-16
51.04351451722622,448.96199260532194,0.0015923722965551672,448.9614234003093,0.7149143371021305,-3.547171603790301e-16
51.54351451722622,448.46205274274416,0.0016097632676452857,448.46147168454,0.7219174276493275,-2.1473655117929143e-16
52.04351451722622,447.9621130142277,0.0016271930616517287,447.96151996689014,0.7289205205120662,-3.611033936159228e-16
52.54351451722622,447.4621734202211,0.0016446618087169198,447.46156824735226,0.7359236157014399,-2.186069669858778e-16
53.04351451722622,446.9622339611749,0.0016621696395655717,446.96161652591917,0.7429267132285918,-1.470477080549952e-16
53.54351451722622,446.4622946375415,0.0016797166855079468,446.4616648025834,0.7499298131047144,-3.709267376936195e-16
54.04351451722622,445.96235544977554,0.0016973030784431385,445.96171307733766,0.7569329153410502,-1.4970708832182962e-16
54.54351451722622,445.4624163983336,0.001714928950862376,445.4617613501744,0.7639360199488922,-1.5105703890276489e-16
