tau,r,phi,X,Y,H
0.0,500.0,0.0,500.0,0.0,-6.536037685886571e-17
0.004812508987062603,499.99518792476755,1.358565929254383e-07,499.99518792476294,6.792764271057297e-05,-6.536529725704304e-17
0.05293759885768863,499.94706717293616,1.494565168628001e-06,499.9470671723778,0.0007472034727541156,-3.2707262178063737e-16
0.5341884975639489,499.465859703997,1.5095930842703568e-05,499.4658596470861,0.0075399020760966474,-1.9772734576308825e-16
1.034188497563949,498.96590492103064,2.9254750718839823e-05,498.965904707513,0.01459712316358295,-4.649923123468735e-16
1.534188497563949,498.4659502354549,4.344173793535638e-05,498.46594976510625,0.021654227173016107,-2.6780184171537345e-16
2.034188497563949,497.9659956475626,5.7656977427085116e-05,497.9659948198617,0.0287112141545999,-2.0243436947462248e-16
2.534188497563949,497.4660411576477,7.190055447017505e-05,497.46603987177514,0.035768084158499476,-2.7204203233619797e-16
3.034188497563949,496.96608676600545,8.61725546838094e-05,496.96608492084266,0.04282483723484157,-3.4273831212526083e-16
3.534188497563949,496.4661324729322,0.00010047306403193283,496.46612996706,0.04988147343371475,-4.145378035275051e-16
4.0341884975639495,495.9661782787256,0.00011480216882498936,495.96617501042306,0.05693799280516962,-4.874552958823131e-16
4.5341884975639495,495.46622418368435,0.00012915995572167061,495.4662200509277,0.06399439539921911,-2.807528879360241e-16
5.0341884975639495,494.96627018810847,0.00014354651173067475,494.96626508856974,0.07105068126583863,-3.537246834724311e-16
5.5341884975639495,494.4663162922991,0.00015796192421247603,494.4663101233449,0.07810685045496639,-6.417599837492022e-16
6.0341884975639495,493.9663624965587,0.00017240628088110522,493.966355155249,0.08516290301650356,-4.3124074155926034e-16
6.5341884975639495,493.4664088011909,0.0001868796698059406,493.4664001842778,0.09221883900031455,-5.795629111550216e-16
7.0341884975639495,492.96645520650054,0.00020138217941351018,492.96644521042697,0.09927465845622727,-5.841794986805174e-16
7.5341884975639495,492.46650171279373,0.00021591389848930458,492.46649023369224,0.10633036143403324,-4.416283763595323e-16
8.03418849756395,491.9665483203778,0.00023047491617960122,491.9665352540693,0.11338594798348803,-2.9676917117881747e-16
8.53418849756395,491.46659502956135,0.0002450653219932994,491.4665802715538,0.12044141815431131,-5.234962659734791e-16
9.03418849756395,490.96664184065423,0.0002596852058037669,490.9666252861414,0.12749677199618722,-5.276841323495942e-16
9.53418849756395,490.4666887539675,0.00027433465785069736,490.46667029782765,0.13455200955876453,-4.559228830927838e-16
10.03418849756395,489.96673576981357,0.00028901376874197987,489.96671530660814,0.14160713089165694,-2.2978900525848957e-16
